,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
1083,1083,92422,El corredor del laberinto: La cura mortal,Maze Runner: The Death Cure,"['Acción', 'Misterio', 'Ciencia ficción', 'Suspense', 'Aventura', 'Fantasía']",['Wes Ball'],"['based on novel or book', 'fight', 'maze', 'imprisonment', 'post-apocalyptic', 'terminal illness', 'shooting', 'sequel', 'murder', 'suspense', 'mad scientist', 'survival', 'trial', 'zombie', 'doctor', 'battle', 'vaccine', 'scientist', 'city', 'killer', 'desert', 'labyrinth', 'combat', 'trilogy', 'illness', 'cure', 'zombie apocalypse', 'runner', 'universal cure', 'based on young adult novel']","[""Dylan O'Brien"", 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Ki Hong Lee', 'Rosa Salazar']",77
1084,1084,92442,Los archivos del Pentágono,The Post,"['Drama', 'Historia']",['Steven Spielberg'],"['journalism', 'newspaper', 'biography', 'politics', 'government cover-up', 'publisher']","['Meryl Streep', 'Tom Hanks', 'Sarah Paulson', 'Bob Odenkirk', 'Tracy Letts']",21
1086,1086,92497,Deep Blue Sea 2,Deep Blue Sea 2,"['Ciencia ficción', 'Terror', 'Acción']",['Darin Scott'],"['shark attack', 'sequel', 'gore', 'scientist', 'shark']","['Danielle Savre', 'Rob Mayes', 'Michael Beach', 'Nathan Lynn', 'Kim Syster']",39
1198,1198,3417,Un paseo para recordar,A Walk to Remember,"['Drama', 'Romance']",['Adam Shankman'],"['based on novel or book', 'theatre group', 'north carolina', 'theatre milieu', 'high school', 'cancer', 'coming of age', 'tragic love', 'teenager', 'star crossed lovers']","['Mandy Moore', 'Shane West', 'Peter Coyote', 'Daryl Hannah', 'Lauren German']",20
1204,1204,3849,Ace Ventura: Operación África,Ace Ventura: When Nature Calls,"['Crimen', 'Comedia', 'Aventura']",['Steve Oedekerk'],"['africa', 'indigenous', 'human animal relationship', 'bat']","['Jim Carrey', 'Ian McNeice', 'Simon Callow', 'Maynard Eziashi', 'Bob Gunton']",33
1213,1213,4728,Alfie,Alfie,['Comedia'],['Charles Shyer'],"['new york', 'cheating', 'flirt', 'lover', 'older woman seduces younger guy', 'playboy', 'remake']","['Jude Law', 'Marisa Tomei', 'Omar Epps', 'Jane Krakowski', 'Renée Taylor']",11
1214,1214,4745,Ali,Ali,['Drama'],['Michael Mann'],"['usa', 'transporter', 'boxer', 'biography', 'muhammad']","['Will Smith', 'Jamie Foxx', 'Jon Voight', 'Mario Van Peebles', 'Ron Silver']",9
1215,1215,4845,¡Viven!,Alive,"['Acción', 'Aventura', 'Drama', 'Suspense']",['Frank Marshall'],"['rugby', 'stranded', 'survival', 'airplane wreck', 'airplane crash', 'freezing', 'based on true events', 'disaster movie', 'andes mountains']","['John Malkovich', 'Ethan Hawke', 'Vincent Spano', 'Josh Hamilton', 'Bruce Ramsay']",43
1216,1216,4874,Todas las cosas buenas,All Good Things,"['Drama', 'Misterio', 'Suspense', 'Crimen', 'Romance']",['Andrew Jarecki'],"['difficult childhood', 'patriarch', 'childhood trauma', 'dysfunctional marriage']","['Ryan Gosling', 'Kirsten Dunst', 'Frank Langella', 'Lily Rabe', 'Philip Baker Hall']",54
1255,1255,7778,Aliens vs. Predator 2,Aliens vs Predator: Requiem,"['Fantasía', 'Acción', 'Ciencia ficción', 'Suspense', 'Terror']","['Colin Strause', 'Greg Strause']","['predator', 'colorado', 'national guard', 'hybrid', 'alien', 'morgue', 'alien possession', 'triangle', 'infestation', 'xenomorph']","['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz', 'Ariel Gade', 'Sam Trammell']",63
1256,1256,7787,Un lugar donde quedarse,Away We Go,"['Comedia', 'Drama', 'Romance']",['Sam Mendes'],"['interracial relationship', 'biracial', 'bedtime story', 'unmarried couple', 'medical illustrator', 'disguised voice', 'student protest', 'sonogram']","['John Krasinski', 'Maya Rudolph', 'Carmen Ejogo', ""Catherine O'Hara"", 'Jeff Daniels']",31
1257,1257,7886,"Babe, el cerdito en la ciudad",Babe: Pig in the City,"['Aventura', 'Comedia', 'Drama', 'Familia', 'Fantasía']",['George Miller'],"['piggy bank', 'shortage of money', 'pig', 'farm', 'piglet', 'anthropomorphism', 'talking dog', 'dog', 'chimpanzee', 'talking pig']","['James Cromwell', 'Mary Stein', 'Mickey Rooney', 'Magda Szubanski', 'E.G. Daily']",55
1258,1258,7889,Babel,Babel,['Drama'],['Alejandro González Iñárritu'],"['terror', 'loss of loved one', 'gun', 'morocco', 'deaf-mute', 'san diego', 'ecstasy', 'illegal immigration', 'first time', 'nanny', 'daughter', 'drug use', 'bullet wound', 'ensemble cast', 'multiple storylines', 'incident']","['Brad Pitt', 'Cate Blanchett', 'Gael García Bernal', 'Peter Wight', 'Harriet Walter']",9
1259,1259,7913,Unos peques geniales,Baby Geniuses,"['Ciencia ficción', 'Comedia', 'Familia']",['Bob Clark'],"['baby', 'genius', 'toddler', 'baby geniuses']","['Kathleen Turner', 'Christopher Lloyd', 'Kim Cattrall', 'Peter MacNicol', 'Dom DeLuise']",41
1260,1260,8137,Balada triste de trompeta,Balada triste de trompeta,"['Acción', 'Drama', 'Suspense']",['Álex de la Iglesia'],"['dancer', 'militia', 'clown', 'revenge', 'dark comedy', 'mad', 'revenge motive', 'clown shoes', 'narcissism', 'manipulative lover', 'dream sequence', 'circus performer']","['Santiago Segura', 'Antonio de la Torre', 'Raúl Arévalo', 'Fran Perea', 'Carolina Bang']",31
1263,1263,8266,Bárbara,Barbara,['Drama'],['Christian Petzold'],"['small town', 'visa', 'stasi', 'lover', 'doctor', 'east germany', '1980s']","['Nina Hoss', 'Ronald Zehrfeld', 'Jasna Fritzi Bauer', 'Mark Waschke', 'Rainer Bock']",9
1264,1264,8272,Barbacoa de amigos,Barbecue,['Comedia'],['Eric Lavaine'],[],"['Lambert Wilson', 'Franck Dubosc', 'Florence Foresti', 'Guillaume de Tonquédec', 'Jérôme Commandeur']",11
1300,1300,12023,Centurión,Centurion,"['Aventura', 'Acción', 'Drama']",['Neil Marshall'],"['roman empire', 'ancient rome', 'ancient world', 'violence', 'britain', 'behind enemy lines', 'sole survivor']","['Michael Fassbender', 'Olga Kurylenko', 'David Morrissey', 'Liam Cunningham', 'Dominic West']",31
1301,1301,12054,César debe morir,Cesare deve morire,"['Drama', 'Documental']","['Paolo Taviani', 'Vittorio Taviani']",[],"['Cosimo Rega', 'Salvatore Striano', 'Giovanni Arcuri', 'Antonio Frasca', 'J. Dario Bonetti']",23
