,id,title,title_original,genres,director,keywords,cast
659,51020,El regreso de un soldado,Taking Chance,"['Drama', 'Historia', 'Bélica']",['Ross Katz'],"['war crimes', 'warlord', 'war victim', 'military']","['Kevin Bacon', 'Tom Aldredge', 'Nicholas Art', 'Blanche Baker', 'Guy Boyd']"
660,51092,Enredados,Tangled,"['Animación', 'Familia']","['Nathan Greno', 'Byron Howard']","['hostage', 'magic', 'horse', 'fairy tale', 'musical', 'blonde', 'princess', 'animation', 'tower', 'selfishness', 'healing power', 'based on fairy tale', 'duringcreditsstinger', 'healing gift', 'animal sidekick', 'rapunzel']","['Mandy Moore', 'Zachary Levi', 'Donna Murphy', 'Delaney Rose Stein', 'Brad Garrett']"
661,51092,Enredados,Tangled,"['Animación', 'Familia']","['Nathan Greno', 'Byron Howard']","['hostage', 'magic', 'horse', 'fairy tale', 'musical', 'blonde', 'princess', 'animation', 'tower', 'selfishness', 'healing power', 'based on fairy tale', 'duringcreditsstinger', 'healing gift', 'animal sidekick', 'rapunzel']","['Mandy Moore', 'Zachary Levi', 'Donna Murphy', 'Delaney Rose Stein', 'Brad Garrett']"
662,51441,Temple Grandin,Temple Grandin,['Drama'],['Mick Jackson'],"['autism', 'boston', 'veterinarian', 'biography', 'new hampshire', 'slaughterhouse', 'university', 'livestock']","['Claire Danes', ""Catherine O'Hara"", 'Julia Ormond', 'David Strathairn', 'Melissa Farman']"
663,51441,Temple Grandin,Temple Grandin,['Drama'],['Mick Jackson'],"['autism', 'boston', 'veterinarian', 'biography', 'new hampshire', 'slaughterhouse', 'university', 'livestock']","['Claire Danes', ""Catherine O'Hara"", 'Julia Ormond', 'David Strathairn', 'Melissa Farman']"
664,51699,La matanza de Texas 3D,Texas Chainsaw 3D,"['Terror', 'Suspense']",['John Luessenhop'],"['sequel', 'gore', 'leatherface', 'slasher', 'chainsaw', 'aftercreditsstinger', 'duringcreditsstinger']","['Alexandra Daddario', 'Dan Yeager', 'Bill Moseley', 'Marilyn Burns', 'Tania Raymonde']"
665,51699,La matanza de Texas 3D,Texas Chainsaw 3D,"['Terror', 'Suspense']",['John Luessenhop'],"['sequel', 'gore', 'leatherface', 'slasher', 'chainsaw', 'aftercreditsstinger', 'duringcreditsstinger']","['Alexandra Daddario', 'Dan Yeager', 'Bill Moseley', 'Marilyn Burns', 'Tania Raymonde']"
666,51725,"Thank You, Mr. President: Helen Thomas at the White House","Thank You, Mr. President: Helen Thomas at the White House",[],[],[],[]
667,51725,"Thank You, Mr. President: Helen Thomas at the White House","Thank You, Mr. President: Helen Thomas at the White House",[],[],[],[]
668,51780,The 40 Year Old Virgin,The 40 Year Old Virgin,[],[],[],[]
669,51780,The 40 Year Old Virgin,The 40 Year Old Virgin,[],[],[],[]
670,51966,The Artist,The Artist,[],[],[],[]
671,51966,The Artist,The Artist,[],[],[],[]
672,52132,The Best of Katie Morgan,The Best of Katie Morgan,[],[],[],[]
673,52132,The Best of Katie Morgan,The Best of Katie Morgan,[],[],[],[]
674,52144,The BFG,The BFG,[],[],[],[]
675,52144,The BFG,The BFG,[],[],[],[]
676,52251,The Bling Ring,The Bling Ring,[],[],[],[]
677,52251,The Bling Ring,The Bling Ring,[],[],[],[]
678,52280,The Bodyguard,The Bodyguard,[],[],[],[]
679,52280,The Bodyguard,The Bodyguard,[],[],[],[]
680,52280,The Bodyguard,The Bodyguard,[],[],[],[]
681,52307,The Bourne Identity,The Bourne Identity,[],[],[],[]
682,52307,The Bourne Identity,The Bourne Identity,[],[],[],[]
683,52309,The Bourne Supremacy,The Bourne Supremacy,[],[],[],[]
684,52309,The Bourne Supremacy,The Bourne Supremacy,[],[],[],[]
685,52419,The Butler,The Butler,[],[],[],[]
686,52419,The Butler,The Butler,[],[],[],[]
687,52430,The Call,The Call,[],[],[],[]
688,52430,The Call,The Call,[],[],[],[]
689,52526,The Cheshire Murders,The Cheshire Murders,[],[],[],[]
690,52526,The Cheshire Murders,The Cheshire Murders,[],[],[],[]
691,52596,The Club,The Club,[],[],[],[]
692,52596,The Club,The Club,[],[],[],[]
693,52698,The Craft,The Craft,[],[],[],[]
694,52698,The Craft,The Craft,[],[],[],[]
695,52908,The Devil's Child,The Devil's Child,[],[],[],[]
696,52908,The Devil's Child,The Devil's Child,[],[],[],[]
697,53056,The Education of Dee Dee Ricks,The Education of Dee Dee Ricks,[],[],[],[]
698,53056,The Education of Dee Dee Ricks,The Education of Dee Dee Ricks,['Documental'],['Perri Peltz'],['woman director'],[]
699,53058,The Education of Mohammad Hussein,The Education of Mohammad Hussein,[],"['Heidi Ewing', 'Rachel Grady']",['woman director'],[]
700,53058,The Education of Mohammad Hussein,The Education of Mohammad Hussein,[],"['Heidi Ewing', 'Rachel Grady']",['woman director'],[]
701,53348,El fugitivo,The Fugitive,"['Aventura', 'Acción', 'Suspense', 'Crimen', 'Misterio']",['Andrew Davis'],"['chicago', 'surgeon', 'death sentence', 'doomed man', 'chase', 'remake', 'betrayal', 'on the run', 'escape', 'fugitive', 'based on tv series', 'u.s. marshal', 'police corruption', 'doctor', 'home invasion', 'disguise', 'one armed man', 'framed for murder', 'flashback', 'manhunt']","['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward', 'Julianne Moore', 'Joe Pantoliano']"
