,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
8,8,764,12 segundos,12 segundos,['Suspense'],['Kenneth Muller'],[],"['Flor Payán', 'Mario Zaragoza']",12
14,14,1183,2 Fast 2 Furious: A todo gas 2,2 Fast 2 Furious,"['Acción', 'Crimen', 'Suspense']",['John Singleton'],"['miami', 'car race', 'sports car', 'los angeles', 'car', 'automobile racing']","['Paul Walker', 'Tyrese Gibson', 'Eva Mendes', 'Cole Hauser', 'Ludacris']",32
15,15,1191,2 Guns,2 Guns,"['Acción', 'Comedia', 'Crimen']",['Baltasar Kormákur'],"['undercover', 'undercover agent', 'based on comic', 'money', 'fugitive', 'bank robbery', 'dea agent']","['Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Bill Paxton', 'Fred Ward']",31
18,18,1398,20.000 Besos,20.000 Besos,"['Romance', 'Comedia']",['Sebastián De Caro'],[],"['Walter Cornás', 'Carla Quevedo', 'Eduardo Blanco', 'Alan Sabbagh', 'Gastón Pauls']",22
20,20,1959,5 días de guerra,5 Days of War,"['Bélica', 'Drama']",[],"['journalist', 'war crimes', 'mass murder', 'evacuation', 'interpreter', 'invasion', 'battlefield', 'georgia europe', 'torture', 'soldier', 'explosion', 'interrogation', 'bombing', 'death', 'russian politics', 'military', 'news report', 'cameraman', 'combat photography', 'war zone']",[],19
52,52,4803,"Alien, el octavo pasajero",Alien,"['Terror', 'Ciencia ficción']",['Ridley Scott'],"['android', 'countdown', 'space marine', 'space suit', 'beheading', 'space travel', 'dystopia', 'biology', 'cowardice', 'spaceship', 'space', 'alien', 'female protagonist', 'outer space', 'parasite', 'h. r. giger', 'cosmos', 'xenomorph']","['Tom Skerritt', 'Sigourney Weaver', 'Veronica Cartwright', 'Harry Dean Stanton', 'John Hurt']",29
53,53,4883,All in Good Time,All in Good Time,"['Comedia', 'Romance']",['Nigel Cole'],['newlywed'],"['Amara Karan', 'Reece Ritchie', 'Harish Patel', 'Meera Syal', 'Hassani Shapi']",22
56,56,5092,Alvin y las ardillas,Alvin and the Chipmunks,"['Comedia', 'Música', 'Familia', 'Fantasía', 'Animación']",['Tim Hill'],"['pop', 'pop star', 'record producer', 'surprise', 'approach', 'forest', 'music', 'concert', 'friendship', 'performance', 'chipmunk', 'anthropomorphism', 'songwriter', 'talking to animals', 'duringcreditsstinger']","['Jason Lee', 'David Cross', 'Cameron Richardson', 'Jane Lynch', 'Justin Long']",57
58,58,5095,Alvin y las ardillas 3,Alvin and the Chipmunks: Chipwrecked,"['Comedia', 'Fantasía', 'Familia', 'Música', 'Animación']",['Mike Mitchell'],"['sequel', 'chipmunk', 'cruise ship', 'overboard']","['Jason Lee', 'David Cross', 'Jenny Slate', 'Andy Buckley', 'Justin Long']",57
60,60,5097,Alvin y las ardillas 2,Alvin and the Chipmunks: The Squeakquel,"['Comedia', 'Familia', 'Animación', 'Fantasía', 'Música']",['Betty Thomas'],"['chipmunk', 'cgi', 'based on tv series', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']","['Zachary Levi', 'David Cross', 'Jason Lee', 'Justin Long', 'Matthew Gray Gubler']",57
99,99,8103,Resident Evil: Degeneración,Baiohazâdo: Dijenerêshon,"['Animación', 'Terror', 'Acción', 'Ciencia ficción']",['Makoto Kamiya'],"['biological weapon', 'post-apocalyptic', 'dystopia', 'infection', 'resident evil', 'zombie', 'based on video game', 'adult animation']","['Alyson Court', 'Paul Mercier', 'Laura Bailey', 'Roger Craig Smith', 'Crispin Freeman']",52
100,100,8472,Batman: La pelicula,Batman,"['Familia', 'Aventura', 'Comedia', 'Ciencia ficción', 'Crimen']",['Leslie H. Martinson'],"['submarine', 'dc comics', 'missile', 'shark attack', 'rescue', 'shark', 'super power', 'shark repelent', 'black cat']","['Adam West', 'Burt Ward', 'Lee Meriwether', 'Cesar Romero', 'Burgess Meredith']",63
101,101,8476,Batman Begins,Batman Begins,"['Acción', 'Crimen', 'Drama']",['Christopher Nolan'],"['himalaya', 'loss of loved one', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic', 'rivalry', 'tragic hero', 'ninja', 'super power', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love']","['Christian Bale', 'Michael Caine', 'Liam Neeson', 'Katie Holmes', 'Gary Oldman']",29
102,102,8480,Batman Forever,Batman Forever,"['Acción', 'Crimen', 'Fantasía']",['Joel Schumacher'],"['riddle', 'dc comics', 'rose', 'gotham city', 'partner', 'superhero', 'robin', 'broken neck', 'psychologist', 'violence', 'criminal', 'district attorney', 'millionaire', 'super power', 'falling down stairs', 'tied up', 'tommy gun', 'beretta', 'knocked out', 'disfigurement', 'father figure']","['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell""]",32
103,103,8481,Batman vuelve,Batman Returns,"['Acción', 'Fantasía']",['Tim Burton'],"['holiday', 'corruption', 'double life', 'dc comics', 'crime fighter', 'hallucination', 'christmas tree', 'gotham city', 'vigilante', 'superhero', 'violence', 'dark hero', 'fictional city', 'super power', 'super villain', 'deformed', 'bird cage', 'evil circus', 'christmas holiday']","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken', 'Michael Gough']",22
104,104,8665,Al diablo con el diablo,Bedazzled,"['Fantasía', 'Comedia', 'Romance']",['Harold Ramis'],"[""love of one's life"", 'wish', 'sale of soul', 'pact with the devil', 'remake', 'demon', 'teuflisch']","['Elizabeth Hurley', 'Brendan Fraser', ""Frances O'Connor"", 'Orlando Jones', 'Paul Adelstein']",34
105,105,8734,Behaving Badly,Behaving Badly,['Comedia'],['Tim Garrick'],[],"['Nat Wolff', 'Selena Gomez', 'Mary-Louise Parker', 'Elisabeth Shue', 'Dylan McDermott']",11
138,138,11852,Trampa 22,Catch-22,"['Bélica', 'Comedia', 'Drama']",['Mike Nichols'],"['world war ii', 'island', 'bomber', 'pianosa', 'american']","['Alan Arkin', 'Martin Balsam', 'Richard Benjamin', 'Art Garfunkel', 'Jack Gilford']",30
139,139,12220,Persiguiendo a Amy,Chasing Amy,"['Comedia', 'Drama', 'Romance']",['Kevin Smith'],"['new jersey', 'coming out', ""love of one's life"", 'bisexuality', 'menage a trois', 'comic book', 'comic-strip artist', 'independent film', 'lesbian', 'best friend']","['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee', 'Dwight Ewell', 'Jason Mewes']",31
140,140,12252,Motorway,Che sau,"['Acción', 'Crimen']",['Soi Cheang'],[],"['Shawn Yue', 'Anthony Wong', 'Guo Xiaodong', 'Michelle Ye Xuan', 'Gordon Lam Ka-Tung']",20
141,141,12500,"Chicos católicos, apostólicos y romanos, the movie","Chicos católicos, apostólicos y romanos, the movie",['Comedia'],[],[],[],11
142,142,12601,Chinatown,Chinatown,"['Crimen', 'Drama', 'Misterio', 'Suspense']",['Roman Polański'],"['rape', 'sea', 'river', 'chinatown', 'mistake in person', 'pedophilia', 'dying and death', 'barrage', 'los angeles', 'private detective', 'neo-noir']","['Jack Nicholson', 'Faye Dunaway', 'John Huston', 'Perry Lopez', 'John Hillerman']",43
143,143,12651,Chocolat,Chocolat,"['Comedia', 'Drama', 'Romance']",['Lasse Hallström'],"['chocolate', 'parent child relationship', 'mayor', 'praline', 'single']","['Juliette Binoche', 'Alfred Molina', 'Johnny Depp', 'Judi Dench', 'Leslie Caron']",31
146,146,13067,"Ruth, una chica sorprendente",Citizen Ruth,"['Drama', 'Comedia']",['Alexander Payne'],"['judge', 'independent film', 'extremist']","['Laura Dern', 'Swoosie Kurtz', 'Kurtwood Smith', 'Mary Kay Place', 'Kelly Preston']",20
147,147,13226,Cleopatra,Cleopatra,"['Drama', 'Historia', 'Romance']",[],"['ancient rome', 'historical figure', 'cleopatra', 'julius caesar']",[],32
174,174,16081,Default,Default,"['Misterio', 'Suspense']",['Simon Brand'],[],"['Senyo Amoaku', 'Jeanne Baron', 'David Oyelowo', 'Greg Callahan', 'Katherine Moennig']",24
175,175,16174,Delta Force 2,Delta Force 2: The Colombian Connection,"['Acción', 'Aventura']",['Aaron Norris'],"['secret mission', 'delta force', 'drug cartel', 'gun battle']","['Chuck Norris', 'Billy Drago', 'John P. Ryan', 'Richard Jaeckel', 'Begonya Plaza']",22
177,177,16279,Dépression et des Potes,Dépression et des Potes,['Comedia'],['Arnaud Lemort'],[],"['Fred Testot', 'Jonathan Lambert', 'Arié Elmaleh', 'Ary Abittan', 'Gyselle Soares']",11
180,180,16489,"Gru, Mi villano favorito",Despicable Me,"['Animación', 'Familia', 'Comedia']","['Pierre Coffin', 'Chris Renaud']","['parent child relationship', 'adoptive father', 'orphanage', ""life's dream"", 'rivalry', 'stealing', 'ballet', 'little girl', 'orphan', 'tomboy', 'intelligent', 'kids', 'evil doctor', 'duringcreditsstinger', 'minions', 'supervillain', '3d', 'despicable', 'cattivissimo']","['Steve Carell', 'Jason Segel', 'Russell Brand', 'Julie Andrews', 'Will Arnett']",35
181,181,16490,Gru 2. Mi Villano Favorito,Despicable Me 2,"['Animación', 'Comedia', 'Familia']","['Pierre Coffin', 'Chris Renaud']","['parent child relationship', 'secret agent', 'bakery', 'good vs evil', 'falling in love', 'family', 'duringcreditsstinger', 'first date', 'minions']","['Steve Carell', 'Kristen Wiig', 'Benjamin Bratt', 'Miranda Cosgrove', 'Dana Gaier']",35
182,182,16610,Condenados,Devil's Knot,"['Crimen', 'Drama', 'Suspense']",['Atom Egoyan'],"['biography', 'based on a true story']","['Reese Witherspoon', 'Colin Firth', 'Mireille Enos', 'Stephen Moyer', 'Kevin Durand']",31
217,217,19378,El secreto de sus ojos,El secreto de sus ojos,"['Crimen', 'Drama', 'Misterio', 'Romance']",['Juan José Campanella'],"['rape', 'secret', 'writing', 'homicide', 'kidnapping', 'passion', 'suspect', 'investigation', 'police', 'partner', 'murder', 'tension', 'argentina', 'justice']","['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago', 'Javier Godino', 'Guillermo Francella']",42
219,219,19664,Elektra,Elektra,"['Acción', 'Fantasía', 'Ciencia ficción']",['Rob Bowman'],"['martial arts', 'based on comic', 'female assassin', 'spin off', '艾丽卡', '黑天使', '艾丽卡.幻影杀手']","['Jennifer Garner', 'Goran Visnjic', 'Will Yun Lee', 'Cary-Hiroyuki Tagawa', 'Terence Stamp']",41
220,220,19720,Asylum: El experimento,Stonehearst Asylum,['Suspense'],['Brad Anderson'],"['mental institution', 'psychological thriller', 'doctor', 'mental patient', 'based on short story', 'mental asylum', 'doctor patient relationship', '19th century']","['Kate Beckinsale', 'Jim Sturgess', 'David Thewlis', 'Brendan Gleeson', 'Ben Kingsley']",12
221,221,20153,El fin de los días,End of Days,"['Acción', 'Fantasía', 'Terror', 'Misterio']",['Peter Hyams'],"['christianity', ""new year's eve"", 'pastor', 'nightmare', 'bible', 'satanist', 'faith', 'ex-cop', 'anti-christ', 'millenium', 'atheist', 'suspense', 'priest', 'hospital', 'new york city', 'explosion', 'church', 'devil', 'stigmata']","['Arnold Schwarzenegger', 'Gabriel Byrne', 'Kevin Pollak', 'Robin Tunney', 'CCH Pounder']",44
222,222,20408,Equilibrium,Equilibrium,"['Acción', 'Ciencia ficción', 'Suspense']",['Kurt Wimmer'],"['resistance', 'fascism', 'totalitarian regime', 'destroy', 'phasing', 'dystopia', 'book burning', 'outlaw', 'government agent']","['Christian Bale', 'Taye Diggs', 'Emily Watson', 'Angus Macfadyen', 'Sean Bean']",41
255,255,23916,殭屍,殭屍,"['Terror', 'Acción', 'Drama']",['Juno Mak'],"['vampire', 'black magic', 'hong kong', 'ghost']","['Chin Siu Ho', 'Anthony Chan', 'Kara Hui', 'Lo Hoi-Pang', 'Pau Hei-Ching']",29
256,256,23926,Ghost (Más allá del amor),Ghost,"['Fantasía', 'Drama', 'Suspense', 'Misterio', 'Romance']",['Jerry Zucker'],"['corruption', 'fortune teller', 'money transfer', 'money laundering', 'pottery', 'afterlife', 'spiritism']","['Patrick Swayze', 'Demi Moore', 'Whoopi Goldberg', 'Tony Goldwyn', 'Vincent Schiavelli']",56
258,258,23959,¡Me ha caido el muerto!,Ghost Town,"['Comedia', 'Fantasía', 'Romance']",['David Koepp'],"['dying and death', 'misanthrophy', 'lecture', 'cardiopulmonery resuscitation']","['Ricky Gervais', 'Greg Kinnear', 'Téa Leoni', 'Billy Campbell', 'Jordan Carlos']",34
259,259,24126,Glee en Concierto,Glee: The Concert Movie,"['Documental', 'Música', 'Familia']",['Kevin Tancharoen'],"['concert', 'live performance', 'duringcreditsstinger']","['Dianna Agron', 'Lea Michele', 'Gwyneth Paltrow', 'Darren Criss', 'Chris Colfer']",35
260,260,24171,Tiempos de gloria,Glory,['Bélica'],['Edward Zwick'],"['war', 'racism', 'battle', 'union soldier', 'confederate soldier', 'american civil war', 'early america']","['Matthew Broderick', 'Denzel Washington', 'Cary Elwes', 'Morgan Freeman', 'Jihmi Kennedy']",10
261,261,24279,Oro,Gold,"['Acción', 'Aventura', 'Drama', 'Suspense', 'Romance']",['Peter R. Hunt'],"['aviation', 'gold mine']","['Roger Moore', 'Susannah York', 'Ray Milland', 'John Gielgud', 'Bradford Dillman']",54
262,262,24355,Good Burger,Good Burger,"['Comedia', 'Familia']",['Brian Robbins'],"['competition', 'fast food restaurant', 'job']","['Kel Mitchell', 'Kenan Thompson', 'Sinbad', 'Abe Vigoda', 'Shar Jackson']",22
295,295,26410,Honeymoon,Honeymoon,['Terror'],['Leigh Janiak'],"['lake', 'honeymoon', 'woods', 'sleepwalking', 'woman director']","['Rose Leslie', 'Harry Treadaway', 'Ben Huber', 'Hanna Brown']",10
296,296,26446,Hop,Hop,"['Animación', 'Comedia', 'Familia']",['Tim Hill'],"[""coup d'etat"", 'slacker', 'easter', 'easter bunny', 'aftercreditsstinger', 'live action and animation']","['Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Elizabeth Perkins']",35
297,297,26527,Arma fatal,Hot Fuzz,"['Crimen', 'Acción', 'Comedia']",['Edgar Wright'],"['village', 'arrest', 'police', 'partner', 'parody', 'murder', 'conspiracy', 'serial killer', 'rural setting', 'gunfight', 'english countryside', 'cult film', 'police force', 'cowboy costume', 'accident']","['Simon Pegg', 'Nick Frost', 'Jim Broadbent', 'Paddy Considine', 'Rafe Spall']",31
298,298,26589,Arresto en casa,House Arrest,"['Comedia', 'Familia']",['Harry Winer'],"['basement', 'children', 'divorce']","['Jamie Lee Curtis', 'Kevin Pollak', 'Kyle Howard', 'Jennifer Love Hewitt', 'Jennifer Tilly']",22
299,299,26598,La casa de bambú,House of Bamboo,"['Crimen', 'Drama']",['Samuel Fuller'],"['japanese culture', 'post war japan']","['Robert Ryan', 'Robert Stack', 'Shirley Yamaguchi', 'Cameron Mitchell', 'Brad Dexter']",19
300,300,26661,Mejor... solteras,How to Be Single,"['Comedia', 'Romance']",['Christian Ditter'],"['new york', 'based on novel or book', 'one-night stand', 'single']","['Dakota Johnson', 'Rebel Wilson', 'Alison Brie', 'Nicholas Braun', 'Damon Wayans Jr.']",22
301,301,26678,Cómo perder a un chico en 10 días,How to Lose a Guy in 10 Days,"['Comedia', 'Romance']",['Donald Petrie'],"['new york', 'bet', 'journalist', 'therapist', 'advertising expert', 'relationship']","['Kate Hudson', 'Matthew McConaughey', 'Kathryn Hahn', 'Annie Parisse', 'Adam Goldberg']",22
302,302,26696,Cómo entrenar a tu dragón,How to Train Your Dragon,"['Fantasía', 'Aventura', 'Animación', 'Familia']","['Dean DeBlois', 'Chris Sanders']","['flying', 'blacksmith', 'arena', 'island', 'night', 'ship', 'training', 'village', 'forest', 'viking', 'friendship', 'ignorance', 'flight', 'nest', 'dragon', 'battle', 'combat', 'well', 'warrior']","['Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'David Tennant']",48
332,332,28105,Una historia casi divertida,It's Kind of a Funny Story,"['Comedia', 'Drama']","['Anna Boden', 'Ryan Fleck']","['suicide', 'based on novel or book', 'depression', 'independent film', 'coming of age', 'teen movie', 'teenager', 'psychiatric ward', 'woman director', 'based on young adult novel']","['Keir Gilchrist', 'Emma Roberts', 'Zach Galifianakis', 'Viola Davis', 'Zoë Kravitz']",20
333,333,28215,Jackass 3D,Jackass 3D,"['Comedia', 'Documental', 'Acción']",['Jeff Tremaine'],"['pain', 'stunt', 'stuntman', 'stupidity', 'duringcreditsstinger', '3d']","['Johnny Knoxville', 'Bam Margera', 'Ryan Dunn', 'Steve-O', 'Chris Pontius']",35
334,334,28223,Jackie,Jackie,['Drama'],['Antoinette Beumer'],['woman director'],"['Carice van Houten', 'Jelka van Houten', 'Holly Hunter', 'Valerie Adams', 'Luis Bordonada']",9
335,335,28224,Jackie & Ryan,Jackie & Ryan,['Drama'],['Ami Canaan Mann'],['woman director'],"['Katherine Heigl', 'Ben Barnes', 'Clea DuVall', 'Sheryl Lee', 'Emily Alyn Lind']",9
336,336,28278,Jake Squared,Jake Squared,"['Comedia', 'Drama']",['Howard Goldberg'],"['relationship', 'middle age', 'past relationship']","['Elias Koteas', 'Jennifer Jason Leigh', 'Virginia Madsen', 'Jane Seymour', 'Mike Vogel']",20
338,338,28393,Tiburón,Jaws,"['Terror', 'Suspense', 'Aventura']",['Steven Spielberg'],"['based on novel or book', 'beach', 'fishing', 'atlantic ocean', 'bathing', 'shipwreck', 'shark attack', 'police chief', 'ferry boat', 'dying and death', 'dead child', 'skinny dipping', 'shark', 'great white shark', 'dead dog', 'severed leg', 'fishing boat', 'animal horror']","['Roy Scheider', 'Robert Shaw', 'Richard Dreyfuss', 'Lorraine Gary', 'Murray Hamilton']",34
339,339,28394,Tiburón 2,Jaws 2,"['Terror', 'Suspense']",['Jeannot Szwarc'],"['mayor', 'island', 'shark attack', 'police chief', 'sailing', 'boat accident', 'dying and death', 'panic', 'current', 'animal attack', 'sequel', 'rescue', 'scuba diving', 'teenager', 'shark', 'great white shark', 'killer whale', 'high-tension current', 'water skiing', 'tourism']","['Roy Scheider', 'Lorraine Gary', 'Murray Hamilton', 'Joseph Mascolo', 'Jeffrey Kramer']",22
340,340,28396,"Tiburón, la venganza",Jaws: The Revenge,"['Aventura', 'Suspense']",['Joseph Sargent'],"['shark attack', 'bahamas', 'dying and death', 'animal attack', 'sequel', 'revenge', 'underwater', 'shark', 'great white shark', 'caribbean', 'christmas', 'banana boat']","['Lorraine Gary', 'Lance Guest', 'Mario Van Peebles', 'Michael Caine', 'Karen Young']",24
341,341,28397,Jay y Bob el Silencioso contraatacan,Jay and Silent Bob Strike Back,['Comedia'],[],[],[],11
371,371,31176,La pelea de mi vida,La pelea de mi vida,['Familia'],[],[],[],11
373,373,31361,La Segunda Muerte,La Segunda Muerte,['Terror'],['Santiago Fernández Calvete'],[],"['Guillermo Arengo', 'Mauricio Dayub', 'Germán de Silva', 'Agustina Lecouna', 'Tomás Lizzio']",10
374,374,31429,La tercera orilla,La tercera orilla,['Drama'],['Celina Murga'],['woman director'],"['Alián Devetac', 'Daniel Veronese']",9
375,375,31628,Voice Over,La Voz en Off,['Drama'],['Cristián Jiménez'],[],"['Ingrid Isensee', 'Maite Neira', 'Cristián Campos', 'Niels Schneider', 'Paulina García']",9
376,376,31658,Una vida en tres días,Labor Day,['Drama'],['Jason Reitman'],"['escaped convict', 'depressed mom']","['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith', 'Tobey Maguire', 'Tom Lipinski']",9
377,377,31698,Lady Day at Emerson's Bar & Grill,Lady Day at Emerson's Bar & Grill,"['Drama', 'Música']",['Lonny Price'],[],"['Audra McDonald', 'David Michael Cefalu', 'Katie Lynn Cotaya']",19
412,412,35783,Max Schmeling,Max Schmeling,"['Acción', 'Drama']",['Uwe Boll'],['world champion'],"['Henry Maske', 'Arthur Abraham', 'Susanne Wuest', 'Vladimir Weigl', 'Yoan Pablo Hernández']",19
413,413,35908,Chicas malas,Mean Girls,['Comedia'],['Mark Waters'],"['female friendship', 'high school', 'fish out of water', 'best friend', 'teenager', 'popularity', 'gossip', 'teen comedy', 'high school rivalry', 'new girl at school']","['Lindsay Lohan', 'Rachel McAdams', 'Lacey Chabert', 'Amanda Seyfried', 'Lizzy Caplan']",11
414,414,35909,Chicas malas 2,Mean Girls 2,['Comedia'],['Melanie Mayron'],"['woman director', 'high school rivalry']","['Meaghan Jette Martin', 'Jennifer Stone', 'Maiara Walsh', 'Nicole Gale Anderson', 'Claire Holt']",11
415,415,35947,Atrapado en un pirado,Meet Dave,"['Comedia', 'Ciencia ficción', 'Aventura', 'Familia']",['Brian Robbins'],"['new york', 'usa', 'captain', 'starship', 'new love', 'earth', 'friendship', 'crew', 'car crash', 'space', 'alien', 'survival', 'planet', 'duringcreditsstinger']","['Eddie Murphy', 'Elizabeth Banks', 'Gabrielle Union', 'Scott Caan', 'Ed Helms']",53
416,416,36003,Megamind,Megamind,"['Animación', 'Acción', 'Comedia', 'Familia', 'Ciencia ficción']",['Tom McGrath'],"['saving the world', 'date', 'prison', 'secret identity', 'fish', 'gun', 'dna', 'mayor', 'anti hero', 'rain', 'museum', 'one-sided love', 'serum', 'superhero', 'anthropomorphism', 'reporter', 'duringcreditsstinger', 'stronger villain', '超级大坏蛋']","['Will Ferrell', 'Brad Pitt', 'Tina Fey', 'Jonah Hill', 'David Cross']",64
417,417,36052,Melaza,Melaza,['Drama'],['Carlos Lechuga'],['cuba'],"['Yuliet Cruz', 'Armando Miguel Gómez', 'Lucho Gotti', 'Ana Gloria Buduén', 'Yaité Ruiz']",9
418,418,36083,Memorias de un hombre invisible,Memoirs of an Invisible Man,"['Comedia', 'Fantasía', 'Ciencia ficción']",['John Carpenter'],['invisible man'],"['Chevy Chase', 'Daryl Hannah', 'Sam Neill', 'Michael McKean', 'Stephen Tobolowsky']",42
419,419,36458,"Mi gente linda, mi gente bella","Mi gente linda, mi gente bella",['Comedia'],['Harold Trompetero'],[],[],11
450,450,38631,Asesinos natos,Natural Born Killers,"['Crimen', 'Suspense', 'Drama']",['Oliver Stone'],"['sadistic', 'journalist', 'mass murder', 'yellow press', 'trauma', 'daughter', 'satire', 'controversy', 'controversial', 'violence', 'cult film', 'young couple', 'abuse']","['Woody Harrelson', 'Juliette Lewis', 'Robert Downey Jr.', 'Tommy Lee Jones', 'Tom Sizemore']",31
451,451,38632,Natural Born Pranksters,Natural Born Pranksters,['Comedia'],['Roman Atwood'],[],"['Roman Atwood', 'Vitaly Zdorovetskiy', 'Dennis Roady', 'Kevin Brueck', 'Dave England']",11
452,452,38652,Un romance en las ondas,Naughty & Nice,"['Romance', 'Película de TV']",['Sam Irvin'],['christmas'],"['Haylie Duff', 'Tilky Jones', 'Tyler Jacob Moore', 'Eric Petersen', 'Maureen McCormick']",29
453,453,38800,Nena,Nena,['Drama'],['Saskia Diesing'],['woman director'],"['Abbey Hoes', 'Gijs Blom', 'Uwe Ochsenknecht', 'Monic Hendrickx', 'Fabian Jansen']",9
454,454,38877,Nevada Smith,Nevada Smith,"['Acción', 'Western']",['Henry Hathaway'],"['repayment', 'revenge', 'native american', 'wild west', 'half breed']","['Steve McQueen', 'Karl Malden', 'Brian Keith', 'Arthur Kennedy', 'Suzanne Pleshette']",21
455,455,38997,A la hora señalada,Nick of Time,"['Crimen', 'Drama', 'Suspense']",['John Badham'],"['assassination', 'train station', 'politics', 'los angeles']","['Johnny Depp', 'Courtney Chase', 'Charles S. Dutton', 'Christopher Walken', 'Roma Maffia']",31
456,456,39024,Noche en el museo,Night at the Museum,"['Acción', 'Aventura', 'Comedia', 'Familia', 'Fantasía']",['Shawn Levy'],"['museum', 'skeleton', 'night shift', 'chaos', 'genghis khan', 'maya civilization', 'natural history', 'theodore roosevelt', 'dinosaur', ""based on children's book"", 'magical object', 'security guard', 'duringcreditsstinger', 'inanimate objects coming to life']","['Ben Stiller', 'Jake Cherry', 'Carla Gugino', 'Robin Williams', 'Dick Van Dyke']",56
487,487,42483,Atrapada en la oscuridad,Penthouse North,"['Suspense', 'Drama']",['Joseph Ruben'],[],"['Michael Keaton', 'Michelle Monaghan', 'Andrew W. Walker', 'Kaniehtiio Horn', 'Barry Sloane']",21
488,488,42682,El cementerio viviente,Pet Sematary,"['Drama', 'Terror']",['Mary Lambert'],"['parent child relationship', 'coffin', 'pet', 'funeral', 'head injury', 'grief', 'violence', 'new neighbor', 'pet cemetery', 'dead cat', 'death of patient', 'loss of pet', 'dead lover', 'ghost', 'grave robbing', 'indian burial ground', 'woman director']","['Dale Midkiff', 'Fred Gwynne', 'Denise Crosby', 'Brad Greenquist', 'Michael Lombard']",19
489,489,42779,Phoenix,Phoenix,"['Drama', 'Suspense', 'Crimen', 'Romance']",['Danny Cannon'],"['gambling', 'gambling debts']","['Ray Liotta', 'Anthony LaPaglia', 'Anjelica Huston', 'Daniel Baldwin', 'Jeremy Piven']",42
490,490,42782,Última llamada,Phone Booth,"['Suspense', 'Drama']",['Joel Schumacher'],"['terrorist', 'phone booth', 'psychopath']","['Colin Farrell', 'Kiefer Sutherland', 'Forest Whitaker', 'Radha Mitchell', 'Katie Holmes']",21
491,491,43030,Piratas del Caribe: En el fin del mundo,Pirates of the Caribbean: At World's End,"['Aventura', 'Fantasía', 'Acción']",['Gore Verbinski'],"['exotic island', 'east india trading company', ""love of one's life"", 'traitor', 'shipwreck', 'strong woman', 'alliance', 'afterlife', 'pirate', 'swashbuckler', 'aftercreditsstinger', 'based on young adult novel']","['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Stellan Skarsgård', 'Chow Yun-Fat']",34
492,492,43032,Piratas del Caribe: El cofre del hombre muerto,Pirates of the Caribbean: Dead Man's Chest,"['Aventura', 'Fantasía', 'Acción']",['Gore Verbinski'],"['witch', 'fortune teller', 'bondage', 'exotic island', 'monster', 'captain', 'card game', 'east india trading company', 'compass', 'ship', 'daughter', 'pirate', 'swashbuckler', 'aftercreditsstinger', 'based on young adult novel']","['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Stellan Skarsgård', 'Bill Nighy']",34
493,493,43033,Piratas del Caribe: En mareas misteriosas,Pirates of the Caribbean: On Stranger Tides,"['Aventura', 'Acción', 'Fantasía']",['Rob Marshall'],"['sea', 'captain', 'mutiny', 'sword', 'prime minister', 'sailing', 'silver', 'ship', 'duke', 'mermaid', 'pirate', 'soldier', 'battle', 'swashbuckler', 'aftercreditsstinger', '3d', 'based on young adult novel']","['Johnny Depp', 'Penélope Cruz', 'Ian McShane', 'Kevin McNally', 'Geoffrey Rush']",34
527,527,46041,Mal ejemplo,Role Models,['Comedia'],['David Wain'],"['camping', 'campsite', 'big brother', 'friends', 'community service', 'kids', 'duringcreditsstinger']","['Seann William Scott', 'Paul Rudd', 'Elizabeth Banks', 'Christopher Mintz-Plasse', ""Bobb'e J. Thompson""]",11
528,528,46089,Romeo y Julieta,Romeo & Juliet,"['Drama', 'Romance']",['Carlo Carlei'],"['shakespeare', 'teenager', 'middle ages', 'family feud', 'star crossed lovers', 'teenage romance', 'verona italy']","['Douglas Booth', 'Hailee Steinfeld', 'Christian Cooke', 'Damian Lewis', 'Natascha McElhone']",20
529,529,46286,Los Rugrats: Vacaciones salvajes,Rugrats Go Wild,"['Animación', 'Familia']","['John Eng', 'Norton Virgien']",['kids and family'],"['E.G. Daily', 'Nancy Cartwright', 'Kath Soucie', 'Dionne Quan', 'Tim Curry']",24
530,530,46288,Rugrats en París: la película,Rugrats in Paris: The Movie,"['Aventura', 'Animación', 'Comedia', 'Familia']",['Stig Bergqvist'],"['paris france', 'invention']","['E.G. Daily', 'Susan Sarandon', 'John Lithgow', 'Tara Strong', 'Cheryl Chase']",47
