,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
4060,4060,10397,Breathless,Breathless,"['Comedia', 'Suspense', 'Misterio']",['Jesse Baget'],[],"['Gina Gershon', 'Kelli Giddish', 'Val Kilmer', 'Ray Liotta', 'Wayne Duvall']",35
4061,4061,10409,El gran despilfarro,Brewster's Millions,['Comedia'],['Walter Hill'],"['new jersey', 'based on novel or book', 'photographer', 'baseball', 'dollar', 'remake', 'lawyer', 'millionaire', 'new york yankees', 'hotel suite', 'manhattan, new york city', 'inheritance challenge', 'extravagance', 'interior decorator', 'spending money', 'accounting fraud', 'heir to fortune', 'mayoral campaign']","['Richard Pryor', 'John Candy', 'Lonette McKee', 'Stephen Collins', 'Jerry Orbach']",11
4062,4062,10418,Brick Mansions (La fortaleza),Brick Mansions,"['Acción', 'Crimen', 'Drama']",['Camille Delamarre'],"['martial arts', 'atomic bomb', 'ghetto', 'gangster', 'parkour', 'cops', 'sequel', 'undercover cop', 'violence', 'fighting', 'hand to hand combat']","['Paul Walker', 'David Belle', 'RZA', 'Robert Maillet', 'Carlo Rota']",29
4091,4091,10822,Quemar después de leer,Burn After Reading,"['Comedia', 'Drama']","['Ethan Coen', 'Joel Coen']","['blackmail', 'paranoia', 'fitness-training', 'plastic surgery', 'autobiography', 'memory', 'corpse', 'divorce', 'gym', 'disc', 'ex priest']","['George Clooney', 'Frances McDormand', 'Brad Pitt', 'John Malkovich', 'Tilda Swinton']",20
4093,4093,10890,Dos hombres y un destino,Butch Cassidy and the Sundance Kid,"['Crimen', 'Drama', 'Historia', 'Western']",['George Roy Hill'],"['dynamite', 'bolivia', 'male friendship', 'on the run', 'shootout', 'train robbery', 'posse', 'last stand', 'escape plan', 'western bandits']","['Paul Newman', 'Robert Redford', 'Katharine Ross', 'Strother Martin', 'Henry Jones']",42
4094,4094,10901,Chantaje,Butterfly on a Wheel,"['Crimen', 'Drama', 'Suspense']",['Mike Barker'],"['chicago', 'infidelity', 'man-woman relation', 'revenge']","['Pierce Brosnan', 'Maria Bello', 'Gerard Butler', 'Emma Karwandy', 'Claudette Mink']",31
4096,4096,10964,Caballo prieto azabache,Caballo prieto azabache,"['Bélica', 'Aventura', 'Drama']",['René Cardona'],[],"['Antonio Aguilar', 'Flor Silvestre', 'Jaime Fernández', 'Jorge Russek', 'Jessica Munguía']",31
4101,4101,11085,Cairo Time,Cairo Time,"['Drama', 'Romance']",['Ruba Nadda'],"['independent film', 'woman director']","['Patricia Clarkson', 'Alexander Siddig', 'Elena Anaya', 'Amina Annabi', 'Tom McCamus']",20
4105,4105,11263,Camino,Camino,['Drama'],['Javier Fesser'],['leukemia'],"['Nerea Camacho', 'Mariano Venancio', 'Carme Elias', 'Manuela Vellés', 'Lola Casamayor']",9
4108,4108,11369,Canon (Fidelidad al límite),Canon (Fidelidad al límite),['Drama'],[],[],[],9
4130,4130,11742,Road to Fame,Casi Divas,['Comedia'],['Issa López'],['woman director'],"['Daniela Schmidt', 'Diana García', 'Patricia Llaca', 'Ana Layevska', 'Maya Zapata']",11
4132,4132,11749,Casino,Casino,"['Crimen', 'Drama']",['Martin Scorsese'],"['poker', 'casino', 'drug abuse', '1970s', 'overdose', 'mafia', 'las vegas', 'illegal prostitution', '1980s']","['Robert De Niro', 'Sharon Stone', 'Joe Pesci', 'James Woods', 'Don Rickles']",19
4134,4134,11758,Casper,Casper,"['Fantasía', 'Comedia', 'Familia']",['Brad Silberling'],"['halloween', 'supernatural powers', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'young heroes', 'imaginary', 'mischievous children']","['Christina Ricci', 'Bill Pullman', 'Devon Sawa', 'Cathy Moriarty', 'Eric Idle']",34
4135,4135,11767,El sueño de Casandra,Cassandra's Dream,"['Crimen', 'Drama', 'Suspense', 'Comedia', 'Misterio']",['Woody Allen'],"['love triangle', 'sibling relationship', 'sailboat', 'optimism', 'parent child relationship', 'restaurant', 'restart', 'despair', 'mission of murder', 'planned murder', 'hope', 'shortage of money', 'theatre milieu', 'uncle', 'oldtimer', 'murder', 'money', 'killer', 'car', 'father figure']","['Colin Farrell', 'Ewan McGregor', 'Hayley Atwell', 'Sally Hawkins', 'Tom Wilkinson']",54
4136,4136,11786,Castillo Ra-Tim-Bum,"Castelo Rá-Tim-Bum, o Filme","['Aventura', 'Comedia', 'Familia', 'Fantasía']",['Cao Hamburger'],[],"['Diego Kozievitch', 'Rosi Campos', 'Sérgio Mamberti', 'Marieta Severo', 'Pascoal da Conceição']",46
4140,4140,11816,Corazones de hierro,Casualties of War,"['Drama', 'Historia', 'Bélica']",['Brian De Palma'],"['rape', 'menace', 'vietnam war', 'vietcong', 'court', 'based on a true story', 'jungle', 'soldier']","['Michael J. Fox', 'Sean Penn', 'Don Harvey', 'John C. Reilly', 'John Leguizamo']",31
4141,4141,11817,La ingenua explosiva,Cat Ballou,"['Comedia', 'Western']",['Elliot Silverstein'],"['gunslinger', 'ranch', 'daughter']","['Jane Fonda', 'Lee Marvin', ""Nat 'King' Cole"", 'Stubby Kaye', 'Michael Callan']",22
4143,4143,11845,Atrapa el  fuego,Catch a Fire,"['Acción', 'Drama', 'Suspense']",[],"['police brutality', 'resistance', 'south africa', 'apartheid', 'african national congress', 'right and justice']",[],31
4170,4170,12262,Doce en casa,Cheaper by the Dozen,"['Comedia', 'Familia']",['Shawn Levy'],"['chicago', 'big family', 'family relationships', 'sibling', 'new job', 'aspiring actor', 'smart kid']","['Steve Martin', 'Bonnie Hunt', 'Piper Perabo', 'Tom Welling', 'Hilary Duff']",22
4171,4171,12263,Doce fuera de casa,Cheaper by the Dozen 2,"['Comedia', 'Familia']",['Adam Shankman'],"['holiday', 'lake', 'big family', 'father', 'labor pain', 'rivalry', 'family holiday']","['Steve Martin', 'Bonnie Hunt', 'Eugene Levy', 'Carmen Electra', 'Tom Welling']",22
4173,4173,12301,Cello,첼로: 홍미주 일가 살인사건,['Terror'],['Lee Woo-chul'],[],"['Da-an Park', 'Jung Ho-bin', 'Seong Hyeon-a', 'Wang Bit-na']",10
4174,4174,12324,Atrapados en Chernóbil,Chernobyl Diaries,"['Terror', 'Suspense']",['Bradley Parker'],"['radiation', 'ukraine', 'nuclear radiation', 'tourist', 'nuclear power plant', 'stranded', 'deserted town', 'pripyat']","['Jesse McCartney', 'Jonathan Sadowski', 'Olivia Taylor Dudley', 'Ingrid Bolsø Berdal', 'Alex Feldman']",22
4175,4175,12444,Chicken Little,Chicken Little,"['Animación', 'Familia', 'Comedia']",['Mark Dindal'],"['fish', 'small town', 'space marine', 'chicken', 'alien', 'best friend', 'alien invasion', 'animal', 'duringcreditsstinger', '3d']","['Zach Braff', 'Joan Cusack', 'Dan Molina', 'Steve Zahn', 'Garry Marshall']",35
4176,4176,12496,Chicogrande,Chicogrande,"['Historia', 'Drama', 'Bélica']",['Felipe Cazals'],[],"['Damián Alcázar', 'Bruno Bichir', 'Juan Manuel Bernal', 'Alejandro Calva']",31
4178,4178,12521,Capturing Dad,チチを撮りに,['Drama'],['Ryota Nakano'],"['cancer', 'family']","['Makiko Watanabe', 'Nanoka Matsubara', 'Elisa Yanagi', 'Satoshi Nikaido', 'Kenichi Takito']",9
4213,4213,13233,Click: Perdiendo el Control,Click,"['Comedia', 'Drama', 'Fantasía', 'Romance']",['Frank Coraci'],"['regret', 'workaholic', 'heart attack', 'architect', 'dying and death', 'time travel', 'remote control', 'children', 'liposuction', 'hospital', 'wedding', 'dog', 'second chance', 'alternate reality', 'fatherhood', 'obese']","['Adam Sandler', 'Kate Beckinsale', 'Christopher Walken', 'David Hasselhoff', 'Henry Winkler']",43
4269,4269,14787,Cuando lloran los valientes,Cuando lloran los valientes,"['Drama', 'Romance']",['Ismael Rodríguez'],"['mexico', 'general', 'horse', 'mexican revolution', 'song', 'love', 'rumor', 'half sister', 'pedro infante']","['Pedro Infante', 'Virginia Serret', 'Blanca Estela Pavón', 'Víctor Manuel Mendoza', 'Ramón Vallarino']",20
4311,4311,15765,De óxido y hueso,De rouille et d'os,"['Drama', 'Romance']",[],[],[],20
4341,4341,16607,El heredero del diablo,Devil's Due,['Terror'],"['Matt Bettinelli-Olpin', 'Tyler Gillett']","['france', 'satan', 'found footage']","['Allison Miller', 'Zach Gilford', 'Sam Anderson', 'Robert Belushi', 'Catherine Kresge']",10
4342,4342,16610,Condenados,Devil's Knot,"['Crimen', 'Drama', 'Suspense']",['Atom Egoyan'],"['biography', 'based on a true story']","['Reese Witherspoon', 'Colin Firth', 'Mireille Enos', 'Stephen Moyer', 'Kevin Durand']",31
4349,4349,16733,El diario de Greg,Diary of a Wimpy Kid,"['Comedia', 'Familia']",['Thor Freudenthal'],"['based on novel or book', 'coming of age', 'young boy', 'breaking the fourth wall', 'middle school', 'popularity', 'duringcreditsstinger', 'live action and animation', 'friendship drama', 'line drawing']","['Zachary Gordon', 'Robert Capron', 'Rachael Harris', 'Steve Zahn', 'Devon Bostick']",22
4350,4350,16734,El diario de Greg 3: Días de perros,Diary of a Wimpy Kid: Dog Days,"['Comedia', 'Familia']",['David Bowers'],"['best friend', 'summer', ""based on children's book"", 'sweet sixteen', 'duringcreditsstinger', 'pool party']","['Zachary Gordon', 'Robert Capron', 'Devon Bostick', 'Rachael Harris', 'Steve Zahn']",22
4351,4351,16735,El diario de Greg 2: La ley de Rodrick,Diary of a Wimpy Kid: Rodrick Rules,"['Familia', 'Comedia']",['David Bowers'],"['based on novel or book', 'sibling rivalry', 'middle school', ""based on children's book"", 'older brother']","['Zachary Gordon', 'Devon Bostick', 'Rachael Harris', 'Robert Capron', 'Steve Zahn']",22
4352,4352,16759,Dick Tracy,Dick Tracy,"['Aventura', 'Acción', 'Comedia', 'Suspense', 'Crimen']",['Warren Beatty'],"['corruption', 'crime fighter', 'gangster', 'investigation', 'based on comic', 'policeman']","['Warren Beatty', 'Madonna', 'Mandy Patinkin', 'Al Pacino', 'Dustin Hoffman']",55
4353,4353,16765,Dictado,Dictado,"['Drama', 'Terror', 'Suspense']",['Antonio Chavarrías'],['fear'],"['Juan Diego Botto', 'Bárbara Lennie', 'Nora Novas', 'Mágica Pérez', 'Marc Rodríguez']",31
4384,4384,17332,Don Gato y su pandilla,Don Gato y su pandilla,['Animación'],['Alberto Mar'],[],"['Rául Anaya', 'Jorge Arvizu', 'Mario Castañeda Partido', 'Eduardo Garza']",13
4386,4386,17427,Donnie Brasco,Donnie Brasco,"['Crimen', 'Drama', 'Suspense']",['Mike Newell'],"['undercover', 'colombia', 'mafia', 'mobster', 'dirty cop', 'card playing', 'informant', 'stealing money', 'marriage counselor', 'shaving cream']","['Johnny Depp', 'Al Pacino', 'Michael Madsen', 'Bruno Kirby', 'James Russo']",31
4388,4388,17428,Donnie Darko,Donnie Darko,"['Fantasía', 'Drama', 'Misterio']",['Richard Kelly'],"['parent child relationship', 'airplane', 'time travel', 'school presentation', 'loss', 'school performance', 'suburbia', 'vision', 'morality', 'psychological thriller', 'teenager', 'cult film', '1980s']","['Jake Gyllenhaal', 'Jena Malone', 'Patrick Swayze', 'Maggie Gyllenhaal', 'Drew Barrymore']",33
4389,4389,17439,Doom,Doom,"['Acción', 'Terror', 'Ciencia ficción']",['Andrzej Bartkowiak'],"['teleportation', 'based on video game', 'severed ear', 'future war', 'wisecrack humor', 'commando mission']","['Dwayne Johnson', 'Karl Urban', 'Rosamund Pike', 'Ben Daniels', 'Deobia Oparei']",39
4391,4391,17489,Pact with the Devil,Dorian,"['Suspense', 'Terror']",['Allan A. Goldstein'],"['photographer', 'thailand', 'falling down stairs', 'picture', 'struggle for a gun']","['Malcolm McDowell', 'Ethan Erickson', 'Victoria Sanchez', 'Ron Lea', 'Jennifer Nitsch']",22
4393,4393,17490,El retrato de Dorian Gray,Dorian Gray,"['Fantasía', 'Drama', 'Suspense']",['Oliver Parker'],[],"['Ben Barnes', 'Colin Firth', 'Rebecca Hall', 'Emilia Fox', 'Ben Chaplin']",33
4412,4412,17841,"Colega, ¿dónde está mi coche?","Dude, Where's My Car?","['Comedia', 'Ciencia ficción']",['Danny Leiner'],"['dude', 'amnesia', 'idiot', 'friendship', 'cannabis', 'hangover', 'spoof', 'teenager', 'drugs', 'alcohol abuse', 'celebration', 'car', 'duringcreditsstinger', 'child']","['Ashton Kutcher', 'Seann William Scott', 'Jennifer Garner', 'Marla Sokoloff', 'Kristy Swanson']",30
4413,4413,17920,Duplicity,Duplicity,"['Romance', 'Comedia', 'Crimen']",['Tony Gilroy'],"['spy', 'fbi', 'dubai', 'near east']","['Clive Owen', 'Julia Roberts', 'Paul Giamatti', 'Tom Wilkinson', 'Lisa Roberts Gillan']",32
4414,4414,18022,E.T. el extraterrestre,E.T. the Extra-Terrestrial,"['Ciencia ficción', 'Aventura', 'Familia', 'Fantasía']",['Steven Spielberg'],"['farewell', 'loss of loved one', 'homesickness', 'nasa', 'extraterrestrial technology', 'operation', 'space marine', 'hiding place', 'riding a bicycle', 'flying saucer', 'prosecution', 'halloween', 'frog', 'flowerpot', 'finger', 'single', 'alien', 'children', 'single mother']","['Henry Thomas', 'Drew Barrymore', 'Robert MacNaughton', 'Dee Wallace', 'Peter Coyote']",54
4415,4415,18031,Tierra a Eco,Earth to Echo,"['Familia', 'Aventura', 'Ciencia ficción']",['Dave Green'],"['alien', 'found footage']","['Teo Halm', 'Astro', 'Resse Hartwig', 'Ella Wahlestedt', 'Jason Gray-Stanford']",42
4416,4416,18044,Terremoto,Earthquake,"['Acción', 'Drama', 'Suspense']",['Mark Robson'],"['fire', 'supermarket', 'architect', 'earthquake', 'parking garage', 'natural disaster', 'national guard', 'disaster', 'child in peril', 'billiard hall', 'los angeles', 'explosion', 'motorcycle', 'alcoholic', 'policeman', 'daredevil', 'movie theater', 'disaster movie', 'sensurround']","['Charlton Heston', 'Ava Gardner', 'George Kennedy', 'Lorne Greene', 'Geneviève Bujold']",31
4418,4418,18055,Promesas del este,Eastern Promises,"['Suspense', 'Crimen', 'Misterio']",['David Cronenberg'],"['london england', 'jealousy', 'parent child relationship', 'underworld', 'undercover', 'hitman', 'russian', 'diary', 'gangster', 'human trafficking', 'midwife', 'murder', 'orphan', 'motorcycle', 'bathhouse']","['Naomi Watts', 'Viggo Mortensen', 'Vincent Cassel', 'Armin Mueller-Stahl', 'Sinéad Cusack']",34
4420,4420,18060,Rumores y mentiras,Easy A,['Comedia'],['Will Gluck'],"['small town', 'lie', 'high school', 'school', 'female protagonist', 'teen movie', 'high school student', 'teen comedy', 'intelligent', 'duringcreditsstinger', 'small town girl', 'rumor', 'teen drama', 'pretend relationship', 'losing virginity', 'gay friends']","['Emma Stone', 'Penn Badgley', 'Amanda Bynes', 'Dan Byrd', 'Thomas Haden Church']",11
4459,4459,18543,El Circo,El Circo,['Comedia'],['Miguel M. Delgado'],"['circus', 'elephant', 'remake', 'janitor', 'ticket', 'trapeze']","['Cantinflas', 'Gloria Lynch', 'Estanislao Schillinsky', 'Eduardo Arozamena', 'Ángel T. Sala']",11
4464,4464,18585,El conde de Montecristo,El conde de Montecristo,"['Drama', 'Aventura']","['Chano Urueta', 'Roberto Gavaldón']",[],"['Arturo de Córdova', 'Mapy Cortés', 'René Cardona', 'Domingo Soler', 'Gloria Marín']",21
4468,4468,18618,El Crimen del Cácaro Gumaro,El Crimen del Cácaro Gumaro,['Comedia'],[],['cinema'],[],11
4508,4508,18975,El laberinto del fauno,El laberinto del fauno,"['Fantasía', 'Drama', 'Bélica']",['Guillermo del Toro'],"['spain', 'resistance', 'servant', 'anti hero', 'fairy', 'fairy tale', 'franco regime', 'army', 'princess', 'love', 'woods', 'king', 'hiding', 'labyrinth', 'mythological']","['Ivana Baquero', 'Maribel Verdú', 'Sergi López', 'Doug Jones', 'Ariadna Gil']",31
4510,4510,19017,El Mago,El Mago,['Comedia'],['Miguel M. Delgado'],"['newspaper', 'magic', 'slapstick', 'farce', 'religion', 'doctor', 'bathtub', 'ballerina', 'gold digger']","['Cantinflas', 'Leonora Amar', 'José Baviera', 'Ernesto Finance', 'Alejandro Cobo']",11
4511,4511,19019,El mal ajeno,El mal ajeno,"['Suspense', 'Drama', 'Ciencia ficción']",['Oskar Santos'],[],"['Belén Rueda', 'Clara Lago', 'Angie Cepeda', 'Eduardo Noriega', 'Carlos Leal']",40
4513,4513,19035,El Mariachi,El Mariachi,"['Acción', 'Crimen', 'Suspense']",[],"['united states–mexico barrier', 'killer', 'legs', 'cult film', 'arms', 'guitar case']",[],32
4568,4568,19486,Torito de Tepito,Torito de Tepito,['Drama'],['Juan Rodríguez Mas'],[],"['Pedro Infante Jr.', 'Carmelita González', 'Oscar Morelli', 'Guillermo Álvarez Bianchi', 'Merle Uribe']",9
4570,4570,19536,El último mago O Bilembambudín,El último mago O Bilembambudín,['Animación'],['Diego Cacique Rodríguez'],[],"['Jorge Riveros', 'Gustavo Bonfigli', 'Natalia Rosminati', 'Alejandro Outeyral']",13
4571,4571,19562,El Vecino,El Vecino,['Drama'],['Juan Carlos Bustamante'],[],"['José Soza', 'Andrés Aliaga', 'Pepe Torres']",9
4590,4590,19845,Love Me Tender (Elvis Has Left the Building),Elvis Has Left the Building,['Comedia'],['Joel Zwick'],[],"['Kim Basinger', 'John Corbett', 'Annie Potts', 'Sean Astin', 'Tom Hanks']",11
4591,4591,19858,Elysium,Elysium,"['Ciencia ficción', 'Acción', 'Drama', 'Suspense']",['Neill Blomkamp'],"['dystopia', 'space station', 'class conflict']","['Matt Damon', 'Jodie Foster', 'Sharlto Copley', 'Alice Braga', 'Diego Luna']",50
4594,4594,19933,Emperador,Emperor,"['Drama', 'Historia', 'Bélica']",['Peter Webber'],"['atomic bomb', 'emperor', 'japanese surrender', 'us military']","['Matthew Fox', 'Tommy Lee Jones', 'Eriko Hatsune', 'Masayoshi Haneda', 'Kaori Momoi']",31
4596,4596,20085,Encantada: La historia de Giselle,Enchanted,"['Comedia', 'Familia', 'Fantasía', 'Romance']",['Kevin Lima'],"['poison', 'queen', 'fairy tale', 'musical', 'princess', 'portal', 'animation', 'fantasy world', 'evil witch', 'part animation']","['Amy Adams', 'Patrick Dempsey', 'James Marsden', 'Timothy Spall', 'Rachel Covey']",45
4598,4598,20115,Encuentro con la muerte,Encuentro con la muerte,"['Acción', 'Drama']",['Raúl de Anda Jr.'],[],"['Mario Almada', 'Fernando Almada', 'Jorge Russek', 'Rosenda Bernal', 'José Chávez']",19
4599,4599,20160,El juego de Ender,Ender's Game,"['Ciencia ficción', 'Acción', 'Aventura']",['Gavin Hood'],"['based on novel or book', 'starship', 'intolerance', 'war strategy', 'chosen one', 'child prodigy', 'futuristic', 'space', 'alien invasion', 'universe', 'military school', 'morality tale', 'based on young adult novel']","['Asa Butterfield', 'Harrison Ford', 'Hailee Steinfeld', 'Abigail Breslin', 'Ben Kingsley']",41
4600,4600,20172,Cerco al enemigo,Enemies Closer,"['Suspense', 'Acción']",['Peter Hyams'],[],"['Jean-Claude Van Damme', 'Tom Everett Scott', 'Orlando Jones', 'Linzey Cocker', 'Kris Van Damme']",22
4604,4604,20321,Entourage. El séquito,Entourage,['Comedia'],['Doug Ellin'],"['alcohol', 'show business', 'nightclub', 'friendship', 'celebrity', 'womanizer', 'film in film', 'rivalry', 'hollywood', 'movie star', 'aspiring actor', 'financier', 'entourage', 'film production']","['Jeremy Piven', 'Adrian Grenier', 'Jerry Ferrara', 'Kevin Connolly', 'Kevin Dillon']",11
4628,4628,21069,El héroe de todos,Everyone's Hero,"['Aventura', 'Animación', 'Comedia', 'Familia']","['Christopher Reeve', 'Colin Brady', 'Dan St. Pierre']","['baseball bat', 'sport', 'theft', 'new york yankees']","['William H. Macy', 'Rob Reiner', 'Brian Dennehy', 'Ritchie Allen', 'Jake T. Austin']",47
4629,4629,21086,Posesión infernal (Evil Dead),Evil Dead,['Terror'],['Fede Alvarez'],"['remake', 'demon', 'necronomicon', 'duringcreditsstinger']","['Jane Levy', 'Shiloh Fernandez', 'Lou Taylor Pucci', 'Jessica Lucas', 'Elizabeth Blackmore']",10
4662,4662,21937,Amor en juego,Fever Pitch,"['Comedia', 'Drama', 'Romance']","['Bobby Farrelly', 'Peter Farrelly']","['baseball', 'fanatic', 'relationship problems', 'sport', 'teacher', 'red sox', 'fenway park']","['Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack', 'Jack Kehler', 'Maureen Keiller']",31
4666,4666,21966,Campo de sueños,Field of Dreams,"['Drama', 'Fantasía']",['Phil Alden Robinson'],"['regret', 'based on novel or book', 'baseball', 'iowa', 'miracle', 'farm', 'sport', 'road trip', 'author', 'doctor', 'cornfield', 'recluse', 'pta', 'ghost', 'reconciliation', 'hearing voices', 'school board']","['Kevin Costner', 'Amy Madigan', 'Gaby Hoffmann', 'Ray Liotta', 'Timothy Busfield']",21
4668,4668,21974,Gente poco corriente,Fierce People,['Drama'],['Griffin Dunne'],"['addiction', 'dysfunctional family', 'money', 'wealthy', 'anthropology', 'billionaire', 'summer', 'single mother', 'violence']","['Diane Lane', 'Donald Sutherland', 'Anton Yelchin', 'Kristen Stewart', 'Elizabeth Perkins']",9
4705,4705,23037,Noche de miedo (Fright Night),Fright Night,"['Terror', 'Comedia']",['Craig Gillespie'],"['sunrise', 'vampire', 'suspicion', 'remake', 'suburbia']","['Anton Yelchin', 'Colin Farrell', 'Toni Collette', 'Christopher Mintz-Plasse', 'David Tennant']",21
4707,4707,23057,Desde el infierno,From Hell,"['Terror', 'Misterio', 'Suspense']","['Albert Hughes', 'Allen Hughes']","['london england', 'loss of loved one', 'drug addiction', 'jack the ripper', 'united kingdom', '20th century']","['Johnny Depp', 'Heather Graham', 'Ian Holm', 'Robbie Coltrane', 'Ian Richardson']",34
4708,4708,23065,Desde París con amor,From Paris with Love,"['Acción', 'Crimen', 'Suspense']",['Pierre Morel'],"['paris france', 'cia', 'undercover', 'explosive', 'pimp', 'ambassador', 'anti hero', 'revelation', 'french', 'politician', 'firearm', 'deception', 'car crash', 'gang']","['John Travolta', 'Jonathan Rhys Meyers', 'Kasia Smutniak', 'Richard Durden', 'Bing Yin']",32
4747,4747,23794,La barrera invisible,Gentleman's Agreement,"['Drama', 'Romance']",['Elia Kazan'],"['based on novel or book', 'magazine', 'anti semitism', 'writer', 'soldier', 'new york city', 'widower', 'racial prejudice', 'gentile', 'father and son']","['Gregory Peck', 'Dorothy McGuire', 'John Garfield', 'Celeste Holm', 'Anne Revere']",20
4748,4748,23827,George de la jungla,George of the Jungle,"['Aventura', 'Comedia', 'Familia', 'Romance']",['Sam Weisman'],"['africa', 'san francisco', 'gorilla', 'lion', 'feral child', 'jungle']","['Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'John Cleese', 'Richard Roundtree']",45
4749,4749,23833,El otro lado del espejo,거울 속으로,"['Crimen', 'Terror', 'Misterio']",['Kim Sung-ho'],[],"['Yoo Ji-tae', 'Kim Hye-na', 'Ki Joo-bong', 'Kim Myoeng-su', 'Rie Young-zin']",32
4750,4750,23859,Gerry,Gerry,"['Drama', 'Romance', 'Música']",['Alain Desrochers'],"['rock star', 'biography']","['Mario Saint-Amand', 'Capucine Delaby', 'Marc-François Blondin', 'Eugene Brotto', 'Éric Bruneau']",30
4752,4752,23867,Get a Job,Get a Job,['Comedia'],['Dylan Kidd'],"['career', 'post college', 'young adult']","['Miles Teller', 'Anna Kendrick', 'Bryan Cranston', 'Nicholas Braun', 'Brandon T. Jackson']",11
4753,4753,23869,Asesino implacable,Get Carter,"['Crimen', 'Suspense']",['Mike Hodges'],"['pornography', 'hitman', 'gangster', 'northern england', 'brother', 'british', 'cult film', 'gritty', 'neo-noir', 'newcastle upon tyne']","['Michael Caine', 'Ian Hendry', 'Britt Ekland', 'John Osborne', 'Tony Beckley']",22
4754,4754,23932,Papá fantasma,Ghost Dad,"['Comedia', 'Familia', 'Fantasía']",['Sidney Poitier'],"['loss of loved one', 'parent child relationship', 'daughter']","['Bill Cosby', 'Kimberly Russell', 'Denise Nicholas', 'Salim Grant', 'Ian Bannen']",34
4781,4781,24356,"Good bye, Lenin!","Good bye, Lenin!","['Comedia', 'Drama']",['Wolfgang Becker'],"['bureaucracy', 'berlin wall', 'police state', 'loss of loved one', 'coma', 'wife husband relationship', 'patriotism', 'german democratic republic', 'socialism', 'news broadcast', 'lenin', 'single', '\xa0', 'filmes contra o comunismo']","['Daniel Brühl', 'Katrin Sass', 'Chulpan Khamatova', 'Maria Simon', 'Florian Lukas']",20
4782,4782,24379,Una decisión peligrosa,Good People,"['Suspense', 'Crimen', 'Acción']",['Henrik Ruben Genz'],['based on novel or book'],"['James Franco', 'Kate Hudson', 'Anna Friel', 'Omar Sy', 'Tom Wilkinson']",32
4784,4784,24442,Gorilas en la niebla,Gorillas in the Mist,['Drama'],['Michael Apted'],"['africa', 'gorilla', 'rwanda', 'photographer', 'mountain', 'menace', 'congo', 'poacher', 'murder', 'jungle', 'sympathy', 'extinction', 'anthropologist', 'national geographic']","['Sigourney Weaver', 'Bryan Brown', 'Julie Harris', 'John Omirah Miluwi', 'Iain Cuthbertson']",9
4786,4786,24483,Gothika,Gothika,"['Terror', 'Suspense']",['Mathieu Kassovitz'],"['amnesia', 'mental institution', 'patient', 'trust', 'false accusations', 'medication', 'gothic', 'mental illness']","['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton', 'Penélope Cruz', 'John Carroll Lynch']",22
4788,4788,24535,GP506: The Guard Post,GP506,"['Terror', 'Misterio']",['Kong Su-chang'],"['army', 'videotape']","['Cheon Ho-jin', 'Jo Hyun-jae', 'Lee Young-hoon', 'Lee Jeong-heon', 'Yu Tae-seong']",22
4789,4789,24545,Grace de Mónaco,Grace of Monaco,"['Romance', 'Drama']",['Olivier Dahan'],"['monaco', 'prince', '1960s']","['Nicole Kidman', 'Milo Ventimiglia', 'Paz Vega', 'Tim Roth', 'Parker Posey']",20
4790,4790,24595,Gran Torino,Gran Torino,['Drama'],['Clint Eastwood'],"['rape', 'war veteran', 'immigration', 'gangster', 'priest', 'gang', 'old man', 'teenager', 'detroit', 'widower', 'car', 'hmong']","['Clint Eastwood', 'Christopher Carley', 'Bee Vang', 'Ahney Her', 'Brian Haley']",9
4821,4821,25244,Hanna,Hanna,"['Acción', 'Suspense', 'Aventura']",['Joe Wright'],"['assassin', 'self sacrifice', 'empowerment', 'strong woman', 'warrior woman', 'strip club', 'secret agent', 'training', 'british', 'road trip', 'dead animal', 'female killer', 'teenage girl', 'female protagonist', 'pistol', 'woman power', 'duringcreditsstinger', 'female empowerment', 'feminisim', 'woman empowerment']","['Saoirse Ronan', 'Eric Bana', 'Vicky Krieps', 'Cate Blanchett', 'Tom Hollander']",34
4822,4822,25252,Hannah Montana: La película,Hannah Montana: The Movie,"['Comedia', 'Drama', 'Familia', 'Música', 'Romance']",['Peter Chelsom'],"['usa', 'countryside', 'double life', 'pop star', 'musical', 'tennessee', 'celebrity', 'singer', 'teenage girl', 'teen movie', 'teenager', 'hometown', 'famous']","['Miley Cyrus', 'Billy Ray Cyrus', 'Emily Osment', 'Jason Earles', 'Taylor Swift']",52
4823,4823,25260,Hannibal,Hannibal,"['Crimen', 'Drama', 'Suspense', 'Terror']",['Ridley Scott'],"['venice', 'fbi', 'brain', 'suspense', 'serial killer', 'aftercreditsstinger']","['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman', 'Ray Liotta', 'Frankie Faison']",41
4824,4824,25304,Happy Feet: Rompiendo el hielo,Happy Feet,"['Animación', 'Comedia', 'Familia']",['George Miller'],"['ocean', 'fish', 'zoo', 'penguin', 'tap dancing', 'love', 'crush', 'snow', 'anthropomorphism', 'singing', 'antarctica', 'family', 'duringcreditsstinger']","['Elijah Wood', 'Robin Williams', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman']",35
